Latitud,Longitud,Fecha,HoraUTC,Segundos,Satélites,HDOP,Roll,Pitch,Yaw,Servo1,Servo2,Servo3,Servo4,AltDiff,Presion,Temperatura
7.7966,-70.2143,2025-06-24,12:34:56,3.9,7,0.87,29.94,16.48,296.26,106.31,7.08,89.23,77.72,2.68,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,12,1.77,-16.96,5.88,262.83,147.45,158.85,128.69,176.51,3.08,1013.25,0
7.9303,-70.3265,2025-06-24,12:34:56,4.1,8,0.98,-19.24,12.63,118.15,140.22,150.71,117.9,75.04,1.05,1013.25,0
7.99565,-70.3843,2025-06-24,12:34:56,4.2,10,1.68,11.35,-5,279.12,115.94,45.33,41.49,49.71,-4.07,1013.25,0
8.05999,-70.4432,2025-06-24,12:34:56,4.3,11,0.97,-27.89,-13.36,61.89,177.06,81.64,76.41,113.66,0.7,1013.25,0
8.12329,-70.5033,2025-06-24,12:34:56,4.4,10,0.77,-0.81,28.11,331.64,137.49,37.22,41.35,7.32,4.5,1013.25,0
8.18553,-70.5645,2025-06-24,12:34:56,4.5,7,1.94,-7.78,20.66,3.79,44.17,111.69,114.16,53,-0.11,1013.25,0
8.2467,-70.6267,2025-06-24,12:34:56,4.6,6,2,24.51,2.99,133.08,82.7,168.85,3.13,91.33,4.22,1013.25,0
8.30677,-70.69,2025-06-24,12:34:56,4.7,10,1.7,7.36,21.95,213.55,135.48,150.43,1.86,54.07,4.05,1013.25,0
8.36572,-70.7543,2025-06-24,12:34:56,4.8,11,0.87,-15.83,18.09,235.71,12.83,21.39,171.48,175.39,-2.06,1013.25,0
8.42355,-70.8197,2025-06-24,12:34:56,4.9,6,1.25,1.21,-0.94,189.79,10.77,139.11,89.97,17.38,-2.65,1013.25,0
8.48022,-70.8861,2025-06-24,12:34:56,5,10,1.34,-12.04,27.36,359.56,48.52,89.65,132.28,122.16,0.25,1013.25,0
8.53573,-70.9534,2025-06-24,12:34:56,5.1,6,1.9,-5.16,4.05,238.43,171.13,89.51,10.51,32.57,-0.89,1013.25,0
8.59005,-71.0217,2025-06-24,12:34:56,5.2,8,0.66,12.77,23.57,101.32,167.18,42.21,108.14,43.35,4.95,1013.25,0
8.64318,-71.0909,2025-06-24,12:34:56,5.3,8,1.26,24.79,-12.32,73.31,57.43,172.64,122.01,27.76,-0.08,1013.25,0
8.69508,-71.1611,2025-06-24,12:34:56,5.4,10,0.7,-2.51,7.52,201.52,72.7,101.96,134.13,6.81,-0.85,1013.25,0
8.74576,-71.2321,2025-06-24,12:34:56,5.5,8,1.62,0.38,-25.7,350.14,3.76,101.88,25.69,115.33,2.16,1013.25,0
8.79519,-71.304,2025-06-24,12:34:56,5.6,7,1.21,-7.98,-10.35,267.9,45.43,30.01,97.5,88.84,1.13,1013.25,0
8.84335,-71.3768,2025-06-24,12:34:56,5.7,10,1.31,-9.2,-2.74,235.95,99.86,138.08,80.58,103.61,-1.88,1013.25,0
8.89024,-71.4504,2025-06-24,12:34:56,5.8,12,0.93,-25.65,9.73,343.87,95.23,16.27,157.09,75.25,1.98,1013.25,0
8.93584,-71.5248,2025-06-24,12:34:56,5.9,7,1.95,23.21,3.29,0.69,78.95,157.54,31.23,54.68,-1.32,1013.25,0
8.98013,-71.6,2025-06-24,12:34:56,6,11,1.07,-26.26,17.51,25.15,135.9,30.57,60.31,159,-1.52,1013.25,0
9.0231,-71.676,2025-06-24,12:34:56,6.1,8,0.93,-5.27,-3.47,13.2,80.52,0.55,24.91,42.5,-0.2,1013.25,0
9.06474,-71.7526,2025-06-24,12:34:56,6.2,11,1.38,0.13,-18.15,346,98.82,163.49,41.48,175.27,-0.24,1013.25,0
9.10503,-71.83,2025-06-24,12:34:56,6.3,7,1.25,24.14,-1.12,190.45,62.64,138.13,154.63,173.37,-3.58,1013.25,0

---- Procesamiento: 2025-09-10 23:12:42 ----
4.65,-69.1,2025-06-24,12:34:56,0,9,1.3,0.69,6.14,201.13,132.88,106.15,42.43,121.35,3.52,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,8,1.33,17.08,-17.72,140.98,80.46,102.59,67.62,54.05,4.4,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,7,1.22,7.19,24.1,30.29,153.38,103.62,53.65,2.19,-2.41,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,8,1.26,3.38,15.9,106.48,28.38,153.08,115.15,39.97,0.25,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,9,1.25,29.96,6.36,36.01,143.66,93.33,178.06,91.04,3.33,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,12,0.63,-13.96,7.88,261.1,158.51,120.64,10.69,95.08,4.78,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.46,0.55,4.6,114.56,162,46.85,178.06,162.31,2.77,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,10,1.62,-5.4,-10.18,167.61,136.48,169.38,85.86,90.09,-0.07,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,6,1.25,-22.02,-18.3,16.49,28.16,171.11,114.29,33.64,3.73,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,12,0.97,-15.76,23.59,291.48,146.99,108.2,100.42,40.27,0.24,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,7,0.56,-21.3,6.67,126.14,51.47,73.02,48.9,172.62,3.2,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,8,1.42,27.63,-19.32,258.58,134.54,78.98,38.67,76.86,4.79,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,1.18,23.93,18.98,244.29,163.78,127.04,13.99,150.13,3.16,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,8,0.92,9.09,2.66,132.17,80.21,47.23,30.31,164.56,-4.27,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,12,1.79,-15.9,28.45,129.68,6.63,68.52,29.87,66.79,1.06,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,6,0.54,7.74,7.91,254.82,23.35,140.17,114.09,34.14,-0.11,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,8,0.93,4.27,27.93,279.4,128.1,38.49,7.8,177.24,1.25,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,12,1.88,23.74,-19.93,332.77,53.15,12.81,147.31,99.82,-4.45,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,8,1.29,19.09,19.28,56.6,5.62,67.13,108.29,35.65,1.52,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,10,1.55,1.63,9.74,18.24,162.23,169.42,10.25,154.52,4.39,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,11,1.27,10.65,19.51,138.84,84.64,141.82,105,164.26,-3.2,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,8,1.65,9.46,2.47,156.39,83.74,8.02,10.86,99.16,-1.18,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,9,1.8,21.82,18.84,119.63,123.99,29.27,75.68,130.37,-3.37,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,7,1.74,19.72,-17.89,65.34,65.45,131.51,55.63,93.56,-4.25,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,11,0.97,-13,27.84,254.57,63.55,26.17,142.32,91.31,0.5,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,7,1.59,3.28,-3.98,324,71.93,96.42,2.63,160.08,-3.63,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,12,1.67,-19.83,-13.06,191.39,61.47,144.32,98.43,152.38,0.9,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,9,0.82,11.76,11.91,134.2,5.55,7.92,134.7,173.73,2.63,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,7,0.5,9.23,-8.29,132.73,47.33,74.05,128.14,170.15,-0.96,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,12,1.13,10.26,-16.7,302.79,63.9,43.25,81.58,163.07,-2.56,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,6,1.32,24.97,7.22,62.14,6.1,118.1,106.02,129.92,-1.4,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,9,0.92,-26.15,-12.7,38.9,59.15,52.93,70.78,159.79,4.93,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,8,1.35,15.5,-26.99,217.42,72.83,10.42,168.23,150.33,-1.21,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,8,1.47,10.51,6.9,335.7,55.38,103.2,74.14,91.29,4.27,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,6,0.77,13.99,-15.55,299.76,64.45,175.84,8.38,98.21,2.19,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,12,0.6,-6.71,7.32,46.12,160.31,75.01,16.69,107.03,-0.74,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,7,1.76,29.76,-13.72,270.12,101.46,56.8,171.85,71.1,4.8,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.11,-0.68,9.38,192.64,98.89,111.48,154.32,104.44,3.11,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,7,0.58,-24.61,18.27,199.74,71.91,3.25,148.68,137.01,2.7,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,7,0.87,29.94,16.48,296.26,106.31,7.08,89.23,77.72,2.68,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,12,1.77,-16.96,5.88,262.83,147.45,158.85,128.69,176.51,3.08,1013.25,0
7.9303,-70.3265,2025-06-24,12:34:56,4.1,8,0.98,-19.24,12.63,118.15,140.22,150.71,117.9,75.04,1.05,1013.25,0
7.99565,-70.3843,2025-06-24,12:34:56,4.2,10,1.68,11.35,-5,279.12,115.94,45.33,41.49,49.71,-4.07,1013.25,0
8.05999,-70.4432,2025-06-24,12:34:56,4.3,11,0.97,-27.89,-13.36,61.89,177.06,81.64,76.41,113.66,0.7,1013.25,0
8.12329,-70.5033,2025-06-24,12:34:56,4.4,10,0.77,-0.81,28.11,331.64,137.49,37.22,41.35,7.32,4.5,1013.25,0
8.18553,-70.5645,2025-06-24,12:34:56,4.5,7,1.94,-7.78,20.66,3.79,44.17,111.69,114.16,53,-0.11,1013.25,0
8.2467,-70.6267,2025-06-24,12:34:56,4.6,6,2,24.51,2.99,133.08,82.7,168.85,3.13,91.33,4.22,1013.25,0
8.30677,-70.69,2025-06-24,12:34:56,4.7,10,1.7,7.36,21.95,213.55,135.48,150.43,1.86,54.07,4.05,1013.25,0
8.36572,-70.7543,2025-06-24,12:34:56,4.8,11,0.87,-15.83,18.09,235.71,12.83,21.39,171.48,175.39,-2.06,1013.25,0
8.42355,-70.8197,2025-06-24,12:34:56,4.9,6,1.25,1.21,-0.94,189.79,10.77,139.11,89.97,17.38,-2.65,1013.25,0
8.48022,-70.8861,2025-06-24,12:34:56,5,10,1.34,-12.04,27.36,359.56,48.52,89.65,132.28,122.16,0.25,1013.25,0
8.53573,-70.9534,2025-06-24,12:34:56,5.1,6,1.9,-5.16,4.05,238.43,171.13,89.51,10.51,32.57,-0.89,1013.25,0
8.59005,-71.0217,2025-06-24,12:34:56,5.2,8,0.66,12.77,23.57,101.32,167.18,42.21,108.14,43.35,4.95,1013.25,0
8.64318,-71.0909,2025-06-24,12:34:56,5.3,8,1.26,24.79,-12.32,73.31,57.43,172.64,122.01,27.76,-0.08,1013.25,0
8.69508,-71.1611,2025-06-24,12:34:56,5.4,10,0.7,-2.51,7.52,201.52,72.7,101.96,134.13,6.81,-0.85,1013.25,0
8.74576,-71.2321,2025-06-24,12:34:56,5.5,8,1.62,0.38,-25.7,350.14,3.76,101.88,25.69,115.33,2.16,1013.25,0
8.79519,-71.304,2025-06-24,12:34:56,5.6,7,1.21,-7.98,-10.35,267.9,45.43,30.01,97.5,88.84,1.13,1013.25,0
8.84335,-71.3768,2025-06-24,12:34:56,5.7,10,1.31,-9.2,-2.74,235.95,99.86,138.08,80.58,103.61,-1.88,1013.25,0
8.89024,-71.4504,2025-06-24,12:34:56,5.8,12,0.93,-25.65,9.73,343.87,95.23,16.27,157.09,75.25,1.98,1013.25,0
8.93584,-71.5248,2025-06-24,12:34:56,5.9,7,1.95,23.21,3.29,0.69,78.95,157.54,31.23,54.68,-1.32,1013.25,0
8.98013,-71.6,2025-06-24,12:34:56,6,11,1.07,-26.26,17.51,25.15,135.9,30.57,60.31,159,-1.52,1013.25,0
9.0231,-71.676,2025-06-24,12:34:56,6.1,8,0.93,-5.27,-3.47,13.2,80.52,0.55,24.91,42.5,-0.2,1013.25,0
9.06474,-71.7526,2025-06-24,12:34:56,6.2,11,1.38,0.13,-18.15,346,98.82,163.49,41.48,175.27,-0.24,1013.25,0
9.10503,-71.83,2025-06-24,12:34:56,6.3,7,1.25,24.14,-1.12,190.45,62.64,138.13,154.63,173.37,-3.58,1013.25,0
9.14397,-71.9081,2025-06-24,12:34:56,6.4,9,1.4,27.54,21.3,211.7,65.64,155.42,178.16,27.56,-1.33,1013.25,0

---- Procesamiento: 2025-09-10 23:12:42 ----
4.65,-69.1,2025-06-24,12:34:56,0,9,1.3,0.69,6.14,201.13,132.88,106.15,42.43,121.35,3.52,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,8,1.33,17.08,-17.72,140.98,80.46,102.59,67.62,54.05,4.4,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,7,1.22,7.19,24.1,30.29,153.38,103.62,53.65,2.19,-2.41,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,8,1.26,3.38,15.9,106.48,28.38,153.08,115.15,39.97,0.25,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,9,1.25,29.96,6.36,36.01,143.66,93.33,178.06,91.04,3.33,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,12,0.63,-13.96,7.88,261.1,158.51,120.64,10.69,95.08,4.78,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.46,0.55,4.6,114.56,162,46.85,178.06,162.31,2.77,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,10,1.62,-5.4,-10.18,167.61,136.48,169.38,85.86,90.09,-0.07,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,6,1.25,-22.02,-18.3,16.49,28.16,171.11,114.29,33.64,3.73,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,12,0.97,-15.76,23.59,291.48,146.99,108.2,100.42,40.27,0.24,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,7,0.56,-21.3,6.67,126.14,51.47,73.02,48.9,172.62,3.2,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,8,1.42,27.63,-19.32,258.58,134.54,78.98,38.67,76.86,4.79,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,1.18,23.93,18.98,244.29,163.78,127.04,13.99,150.13,3.16,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,8,0.92,9.09,2.66,132.17,80.21,47.23,30.31,164.56,-4.27,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,12,1.79,-15.9,28.45,129.68,6.63,68.52,29.87,66.79,1.06,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,6,0.54,7.74,7.91,254.82,23.35,140.17,114.09,34.14,-0.11,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,8,0.93,4.27,27.93,279.4,128.1,38.49,7.8,177.24,1.25,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,12,1.88,23.74,-19.93,332.77,53.15,12.81,147.31,99.82,-4.45,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,8,1.29,19.09,19.28,56.6,5.62,67.13,108.29,35.65,1.52,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,10,1.55,1.63,9.74,18.24,162.23,169.42,10.25,154.52,4.39,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,11,1.27,10.65,19.51,138.84,84.64,141.82,105,164.26,-3.2,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,8,1.65,9.46,2.47,156.39,83.74,8.02,10.86,99.16,-1.18,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,9,1.8,21.82,18.84,119.63,123.99,29.27,75.68,130.37,-3.37,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,7,1.74,19.72,-17.89,65.34,65.45,131.51,55.63,93.56,-4.25,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,11,0.97,-13,27.84,254.57,63.55,26.17,142.32,91.31,0.5,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,7,1.59,3.28,-3.98,324,71.93,96.42,2.63,160.08,-3.63,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,12,1.67,-19.83,-13.06,191.39,61.47,144.32,98.43,152.38,0.9,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,9,0.82,11.76,11.91,134.2,5.55,7.92,134.7,173.73,2.63,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,7,0.5,9.23,-8.29,132.73,47.33,74.05,128.14,170.15,-0.96,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,12,1.13,10.26,-16.7,302.79,63.9,43.25,81.58,163.07,-2.56,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,6,1.32,24.97,7.22,62.14,6.1,118.1,106.02,129.92,-1.4,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,9,0.92,-26.15,-12.7,38.9,59.15,52.93,70.78,159.79,4.93,1013.25,0
7.2996,-69.8598,2025-06-24,12:34:56,3.2,8,1.35,15.5,-26.99,217.42,72.83,10.42,168.23,150.33,-1.21,1013.25,0
7.3732,-69.9066,2025-06-24,12:34:56,3.3,8,1.47,10.51,6.9,335.7,55.38,103.2,74.14,91.29,4.27,1013.25,0
7.44596,-69.9548,2025-06-24,12:34:56,3.4,6,0.77,13.99,-15.55,299.76,64.45,175.84,8.38,98.21,2.19,1013.25,0
7.51788,-70.0042,2025-06-24,12:34:56,3.5,12,0.6,-6.71,7.32,46.12,160.31,75.01,16.69,107.03,-0.74,1013.25,0
7.58893,-70.0549,2025-06-24,12:34:56,3.6,7,1.76,29.76,-13.72,270.12,101.46,56.8,171.85,71.1,4.8,1013.25,0
7.65908,-70.1068,2025-06-24,12:34:56,3.7,8,1.11,-0.68,9.38,192.64,98.89,111.48,154.32,104.44,3.11,1013.25,0
7.72831,-70.1599,2025-06-24,12:34:56,3.8,7,0.58,-24.61,18.27,199.74,71.91,3.25,148.68,137.01,2.7,1013.25,0
7.7966,-70.2143,2025-06-24,12:34:56,3.9,7,0.87,29.94,16.48,296.26,106.31,7.08,89.23,77.72,2.68,1013.25,0
7.86394,-70.2698,2025-06-24,12:34:56,4,12,1.77,-16.96,5.88,262.83,147.45,158.85,128.69,176.51,3.08,1013.25,0
7.9303,-70.3265,2025-06-24,12:34:56,4.1,8,0.98,-19.24,12.63,118.15,140.22,150.71,117.9,75.04,1.05,1013.25,0
7.99565,-70.3843,2025-06-24,12:34:56,4.2,10,1.68,11.35,-5,279.12,115.94,45.33,41.49,49.71,-4.07,1013.25,0
8.05999,-70.4432,2025-06-24,12:34:56,4.3,11,0.97,-27.89,-13.36,61.89,177.06,81.64,76.41,113.66,0.7,1013.25,0
8.12329,-70.5033,2025-06-24,12:34:56,4.4,10,0.77,-0.81,28.11,331.64,137.49,37.22,41.35,7.32,4.5,1013.25,0
8.18553,-70.5645,2025-06-24,12:34:56,4.5,7,1.94,-7.78,20.66,3.79,44.17,111.69,114.16,53,-0.11,1013.25,0
8.2467,-70.6267,2025-06-24,12:34:56,4.6,6,2,24.51,2.99,133.08,82.7,168.85,3.13,91.33,4.22,1013.25,0
8.30677,-70.69,2025-06-24,12:34:56,4.7,10,1.7,7.36,21.95,213.55,135.48,150.43,1.86,54.07,4.05,1013.25,0
8.36572,-70.7543,2025-06-24,12:34:56,4.8,11,0.87,-15.83,18.09,235.71,12.83,21.39,171.48,175.39,-2.06,1013.25,0
8.42355,-70.8197,2025-06-24,12:34:56,4.9,6,1.25,1.21,-0.94,189.79,10.77,139.11,89.97,17.38,-2.65,1013.25,0
8.48022,-70.8861,2025-06-24,12:34:56,5,10,1.34,-12.04,27.36,359.56,48.52,89.65,132.28,122.16,0.25,1013.25,0
8.53573,-70.9534,2025-06-24,12:34:56,5.1,6,1.9,-5.16,4.05,238.43,171.13,89.51,10.51,32.57,-0.89,1013.25,0
8.59005,-71.0217,2025-06-24,12:34:56,5.2,8,0.66,12.77,23.57,101.32,167.18,42.21,108.14,43.35,4.95,1013.25,0
8.64318,-71.0909,2025-06-24,12:34:56,5.3,8,1.26,24.79,-12.32,73.31,57.43,172.64,122.01,27.76,-0.08,1013.25,0
8.69508,-71.1611,2025-06-24,12:34:56,5.4,10,0.7,-2.51,7.52,201.52,72.7,101.96,134.13,6.81,-0.85,1013.25,0
8.74576,-71.2321,2025-06-24,12:34:56,5.5,8,1.62,0.38,-25.7,350.14,3.76,101.88,25.69,115.33,2.16,1013.25,0
8.79519,-71.304,2025-06-24,12:34:56,5.6,7,1.21,-7.98,-10.35,267.9,45.43,30.01,97.5,88.84,1.13,1013.25,0
8.84335,-71.3768,2025-06-24,12:34:56,5.7,10,1.31,-9.2,-2.74,235.95,99.86,138.08,80.58,103.61,-1.88,1013.25,0
8.89024,-71.4504,2025-06-24,12:34:56,5.8,12,0.93,-25.65,9.73,343.87,95.23,16.27,157.09,75.25,1.98,1013.25,0
8.93584,-71.5248,2025-06-24,12:34:56,5.9,7,1.95,23.21,3.29,0.69,78.95,157.54,31.23,54.68,-1.32,1013.25,0
8.98013,-71.6,2025-06-24,12:34:56,6,11,1.07,-26.26,17.51,25.15,135.9,30.57,60.31,159,-1.52,1013.25,0
9.0231,-71.676,2025-06-24,12:34:56,6.1,8,0.93,-5.27,-3.47,13.2,80.52,0.55,24.91,42.5,-0.2,1013.25,0
9.06474,-71.7526,2025-06-24,12:34:56,6.2,11,1.38,0.13,-18.15,346,98.82,163.49,41.48,175.27,-0.24,1013.25,0
9.10503,-71.83,2025-06-24,12:34:56,6.3,7,1.25,24.14,-1.12,190.45,62.64,138.13,154.63,173.37,-3.58,1013.25,0
9.14397,-71.9081,2025-06-24,12:34:56,6.4,9,1.4,27.54,21.3,211.7,65.64,155.42,178.16,27.56,-1.33,1013.25,0
9.18154,-71.9869,2025-06-24,12:34:56,6.5,6,1.62,-8.33,-13.29,54.98,65.71,57.42,135.56,162.41,-0.74,1013.25,0

---- Procesamiento: 2025-09-10 23:12:42 ----
4.65,-69.1,2025-06-24,12:34:56,0,9,1.3,0.69,6.14,201.13,132.88,106.15,42.43,121.35,3.52,1013.25,0
4.73726,-69.1008,2025-06-24,12:34:56,0.1,8,1.33,17.08,-17.72,140.98,80.46,102.59,67.62,54.05,4.4,1013.25,0
4.8245,-69.103,2025-06-24,12:34:56,0.2,7,1.22,7.19,24.1,30.29,153.38,103.62,53.65,2.19,-2.41,1013.25,0
4.91168,-69.1069,2025-06-24,12:34:56,0.3,8,1.26,3.38,15.9,106.48,28.38,153.08,115.15,39.97,0.25,1013.25,0
4.99878,-69.1122,2025-06-24,12:34:56,0.4,9,1.25,29.96,6.36,36.01,143.66,93.33,178.06,91.04,3.33,1013.25,0
5.08578,-69.119,2025-06-24,12:34:56,0.5,12,0.63,-13.96,7.88,261.1,158.51,120.64,10.69,95.08,4.78,1013.25,0
5.17264,-69.1274,2025-06-24,12:34:56,0.6,10,1.46,0.55,4.6,114.56,162,46.85,178.06,162.31,2.77,1013.25,0
5.25935,-69.1373,2025-06-24,12:34:56,0.7,10,1.62,-5.4,-10.18,167.61,136.48,169.38,85.86,90.09,-0.07,1013.25,0
5.34587,-69.1487,2025-06-24,12:34:56,0.8,6,1.25,-22.02,-18.3,16.49,28.16,171.11,114.29,33.64,3.73,1013.25,0
5.43217,-69.1616,2025-06-24,12:34:56,0.9,12,0.97,-15.76,23.59,291.48,146.99,108.2,100.42,40.27,0.24,1013.25,0
5.51824,-69.176,2025-06-24,12:34:56,1,7,0.56,-21.3,6.67,126.14,51.47,73.02,48.9,172.62,3.2,1013.25,0
5.60404,-69.1919,2025-06-24,12:34:56,1.1,8,1.42,27.63,-19.32,258.58,134.54,78.98,38.67,76.86,4.79,1013.25,0
5.68956,-69.2093,2025-06-24,12:34:56,1.2,6,1.18,23.93,18.98,244.29,163.78,127.04,13.99,150.13,3.16,1013.25,0
5.77476,-69.2281,2025-06-24,12:34:56,1.3,8,0.92,9.09,2.66,132.17,80.21,47.23,30.31,164.56,-4.27,1013.25,0
5.85961,-69.2485,2025-06-24,12:34:56,1.4,12,1.79,-15.9,28.45,129.68,6.63,68.52,29.87,66.79,1.06,1013.25,0
5.9441,-69.2704,2025-06-24,12:34:56,1.5,6,0.54,7.74,7.91,254.82,23.35,140.17,114.09,34.14,-0.11,1013.25,0
6.02819,-69.2937,2025-06-24,12:34:56,1.6,8,0.93,4.27,27.93,279.4,128.1,38.49,7.8,177.24,1.25,1013.25,0
6.11186,-69.3185,2025-06-24,12:34:56,1.7,12,1.88,23.74,-19.93,332.77,53.15,12.81,147.31,99.82,-4.45,1013.25,0
6.19508,-69.3447,2025-06-24,12:34:56,1.8,8,1.29,19.09,19.28,56.6,5.62,67.13,108.29,35.65,1.52,1013.25,0
6.27784,-69.3724,2025-06-24,12:34:56,1.9,10,1.55,1.63,9.74,18.24,162.23,169.42,10.25,154.52,4.39,1013.25,0
6.3601,-69.4015,2025-06-24,12:34:56,2,11,1.27,10.65,19.51,138.84,84.64,141.82,105,164.26,-3.2,1013.25,0
6.44184,-69.4321,2025-06-24,12:34:56,2.1,8,1.65,9.46,2.47,156.39,83.74,8.02,10.86,99.16,-1.18,1013.25,0
6.52303,-69.4641,2025-06-24,12:34:56,2.2,9,1.8,21.82,18.84,119.63,123.99,29.27,75.68,130.37,-3.37,1013.25,0
6.60366,-69.4975,2025-06-24,12:34:56,2.3,7,1.74,19.72,-17.89,65.34,65.45,131.51,55.63,93.56,-4.25,1013.25,0
6.68368,-69.5323,2025-06-24,12:34:56,2.4,11,0.97,-13,27.84,254.57,63.55,26.17,142.32,91.31,0.5,1013.25,0
6.76309,-69.5685,2025-06-24,12:34:56,2.5,7,1.59,3.28,-3.98,324,71.93,96.42,2.63,160.08,-3.63,1013.25,0
6.84186,-69.606,2025-06-24,12:34:56,2.6,12,1.67,-19.83,-13.06,191.39,61.47,144.32,98.43,152.38,0.9,1013.25,0
6.91995,-69.645,2025-06-24,12:34:56,2.7,9,0.82,11.76,11.91,134.2,5.55,7.92,134.7,173.73,2.63,1013.25,0
6.99736,-69.6853,2025-06-24,12:34:56,2.8,7,0.5,9.23,-8.29,132.73,47.33,74.05,128.14,170.15,-0.96,1013.25,0
7.07405,-69.7269,2025-06-24,12:34:56,2.9,12,1.13,10.26,-16.7,302.79,63.9,43.25,81.58,163.07,-2.56,1013.25,0
7.15,-69.7699,2025-06-24,12:34:56,3,6,1.32,24.97,7.22,62.14,6.1,118.1,106.02,129.92,-1.4,1013.25,0
7.22519,-69.8142,2025-06-24,12:34:56,3.1,9,0.92,-26.15,-12.7,38.9,59.15,52.93,70.78,159.79,4.93,1013.25,0
